Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-07-17 07:49:27
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1721230921	557785034	27029	0	""	2024-07-17	09:42:01	15320.249	442.17755	1965.7847	40.8718	55.0003	29.2502	51.1578	0.00295636	10.8347	54.5005	44	0.28126	16.0949	185
DATA	1721230922	557437896	27033	0	""	2024-07-17	09:42:02	15331.656	445.68948	1965.9844	40.8714	55.0003	29.251	51.1576	0.0029267	10.835	54.5005	-53.75	0.28126	16.0945	241
DATA	1721230923	557437896	27037	0	""	2024-07-17	09:42:03	15339.672	442.89349	1966.2677	40.8706	55.0003	29.2482	51.1578	0.00297869	10.8364	54.5005	32.25	0.28126	16.0949	116
DATA	1721230924	557437896	27041	0	""	2024-07-17	09:42:04	15337.767	437.22812	1965.6688	40.8714	55.0003	29.2486	51.1578	0.00294877	10.836	54.5005	-35	0.28126	16.0949	209
DATA	1721230925	557437896	27045	0	""	2024-07-17	09:42:05	15348.828	442.19174	1966.7288	40.871	55.0003	29.2482	51.1576	0.00297607	10.8349	54.5004	142.75	0.28126	16.0949	106
DATA	1721230926	557437896	27049	0	""	2024-07-17	09:42:06	15360.353	438.80801	1965.9701	40.8718	55.0003	29.2486	51.1578	0.00294908	10.8363	54.5002	12.25	0.28126	16.0949	 90
DATA	1721230927	557437896	27053	0	""	2024-07-17	09:42:07	15366.178	439.17288	1966.1992	40.8722	55.0003	29.2506	51.1578	0.00299166	10.8342	54.5	136.75	0.28126	16.0945	  9
DATA	1721230928	557437896	27057	0	""	2024-07-17	09:42:08	15363.089	443.83063	1967.1031	40.8718	55.0003	29.2494	51.1578	0.00293245	10.8339	54.4998	-87.5	0.28126	16.0941	108
DATA	1721230929	557097911	27061	0	""	2024-07-17	09:42:09	15366.501	442.98645	1966.2943	40.8718	55.0003	29.2498	51.1576	0.00337464	10.8343	54.4998	71.75	0.28126	16.0937	117
DATA	1721230930	557097911	27065	0	""	2024-07-17	09:42:10	15371.655	441.61459	1965.7668	40.8718	55.0003	29.2486	51.1578	0.00294558	10.8342	54.4998	7	0.28126	16.0933	164
DATA	1721230931	557097911	27069	0	""	2024-07-17	09:42:11	15382.708	440.1235	1966.2688	40.8722	55.0003	29.251	51.1578	0.00298847	10.8357	54.4998	-5	0.28126	16.0933	 95
DATA	1721230932	557097911	27073	0	""	2024-07-17	09:42:12	15383.716	441.83218	1965.2825	40.8722	55.0003	29.2494	51.1578	0.00301683	10.8352	54.4998	-15	0.28126	16.0933	230
DATA	1721230933	557097911	27077	0	""	2024-07-17	09:42:13	15388.659	440.4321	1966.5468	40.8718	55.0003	29.2486	51.1578	0.00298087	10.8351	54.4998	-9.25	0.28126	16.0933	 59
DATA	1721230934	557097911	27081	0	""	2024-07-17	09:42:14	15388.737	441.11893	1965.5405	40.8722	55.0003	29.249	51.1578	0.00320095	10.8344	54.4998	-5	0.28126	16.0937	140
DATA	1721230935	557097911	27085	0	""	2024-07-17	09:42:15	15407.195	443.01523	1966.0674	40.8718	55.0003	29.2494	51.1576	0.00299045	10.8349	54.4998	192.25	0.28126	16.0953	150
DATA	1721230936	557097911	27089	0	""	2024-07-17	09:42:16	15406.576	443.84756	1966.3127	40.8722	55.0003	29.2539	51.1576	0.00298496	10.8336	54.4998	-44	0.28126	16.0953	 17
DATA	1721230937	556741952	27093	0	""	2024-07-17	09:42:17	15407.457	441.71136	1965.6619	40.8722	55.0003	29.2519	51.1578	0.0029446	10.834	54.4998	-50	0.28126	16.0945	147
DATA	1721230938	556741952	27097	0	""	2024-07-17	09:42:18	15419.18	438.79242	1965.5801	40.8722	55.0003	29.251	51.1578	0.00296524	10.834	54.4998	-44.75	0.28126	16.0937	  1
DATA	1721230939	556741952	27101	0	""	2024-07-17	09:42:19	15411.87	442.27243	1965.0944	40.8722	55.0003	29.2494	51.1578	0.00354321	10.8352	54.4998	-38.25	0.28126	16.0945	 76
DATA	1721230940	556741952	27105	0	""	2024-07-17	09:42:20	15423.015	441.8786	1965.4604	40.8726	55.0001	29.2461	51.1576	0.00347528	10.8349	54.4998	-1.5	0.28126	16.0937	225
DATA	1721230941	556741952	27109	0	""	2024-07-17	09:42:21	15435.759	445.41696	1965.7634	40.8722	55.0001	29.2478	51.1576	0.00298724	10.833	54.4998	-47	0.28126	16.0941	207
DATA	1721230942	556741952	27113	32	""	2024-07-17	09:42:22	15618.029	-781.79529	1895.1158	40.8722	55.0003	29.2461	51.1578	0.0436202	10.8364	54.4998	85.75	0.28126	16.0945	148
DATA	1721230943	556741952	27117	0	""	2024-07-17	09:42:23	15444.148	445.50626	1965.215	40.8726	55.0003	29.2465	51.1578	0.00297303	10.834	54.4998	-37.25	0.28126	16.0941	 24
DATA	1721230944	556402921	27121	0	""	2024-07-17	09:42:24	15452.246	446.17953	1965.9633	40.8726	55.0003	29.2453	51.1578	0.00300826	10.8347	54.4998	80	0.28126	16.0937	189
DATA	1721230945	556402921	27125	0	""	2024-07-17	09:42:25	15454.74	440.74319	1965.4806	40.8726	55.0003	29.2465	51.1578	0.00297636	10.8339	54.4998	200.5	0.28126	16.0929	 42
DATA	1721230946	556402921	27129	0	""	2024-07-17	09:42:26	15456.144	443.74109	1965.2788	40.8726	55.0003	29.2506	51.1576	0.00296635	10.836	54.4998	66.25	0.28126	16.0925	 49
DATA	1721230947	556402921	27133	0	""	2024-07-17	09:42:27	15469.959	445.45627	1965.8488	40.8722	55.0003	29.2502	51.1576	0.00293936	10.8347	54.4998	-54.5	0.28126	16.0929	114
DATA	1721230948	556402921	27137	0	""	2024-07-17	09:42:28	15473.264	442.37338	1964.709	40.8726	55.0003	29.2498	51.1578	0.00337606	10.8355	54.4998	-59.75	0.28126	16.0921	104
DATA	1721230949	556402921	27141	0	""	2024-07-17	09:42:29	15475.864	444.34055	1966.6049	40.8722	55.0003	29.2498	51.1578	0.00300592	10.8342	54.4998	220.75	0.28126	16.0925	140
DATA	1721230950	556402921	27145	0	""	2024-07-17	09:42:30	15487.369	443.75266	1965.3654	40.8722	55.0003	29.2515	51.1574	0.00296893	10.8342	54.4998	-103.5	0.28126	16.0925	131
DATA	1721230951	556402921	27149	0	""	2024-07-17	09:42:31	15487.428	444.85062	1965.5125	40.8726	55.0003	29.2478	51.1578	0.00319935	10.8343	54.4998	11	0.28126	16.0964	199
DATA	1721230952	556047916	27153	0	""	2024-07-17	09:42:32	15480.814	442.24042	1964.1569	40.8726	55.0003	29.2498	51.1578	0.0037184	10.8348	54.4998	-134	0.28126	16.0949	247
DATA	1721230953	556047916	27157	0	""	2024-07-17	09:42:33	15495.713	443.41412	1966.1674	40.8718	55.0003	29.2478	51.1578	0.00300227	10.8335	54.4998	-78.75	0.28126	16.0937	145
DATA	1721230954	556047916	27161	0	""	2024-07-17	09:42:34	15506.501	445.57919	1966.3129	40.873	55.0003	29.2473	51.1576	0.00300432	10.8349	54.4998	96	0.28126	16.0933	143
DATA	1721230955	556047916	27165	0	""	2024-07-17	09:42:35	15502.061	444.30637	1965.9583	40.8722	55.0003	29.2473	51.1578	0.00297337	10.8356	54.4998	-68.25	0.28126	16.0941	146
DATA	1721230956	556047916	27169	0	""	2024-07-17	09:42:36	15512.446	441.00412	1966.2133	40.8714	55.0003	29.2469	51.1578	0.00300461	10.8336	54.4998	76.75	0.28126	16.0937	 81
DATA	1721230957	556047916	27173	0	""	2024-07-17	09:42:37	15513.34	445.86954	1966.0446	40.8726	55.0003	29.2482	51.1578	0.0029605	10.8347	54.4998	91.5	0.28126	16.0933	212
DATA	1721230958	556047916	27177	0	""	2024-07-17	09:42:38	15516.021	447.99734	1966.2467	40.8722	55.0003	29.249	51.1578	0.00314095	10.8341	54.4998	-41.25	0.28126	16.0933	 95
DATA	1721230959	555701971	27181	0	""	2024-07-17	09:42:39	15517.328	441.74817	1964.7788	40.8734	55.0003	29.2494	51.1578	0.00298667	10.8363	54.4998	-98.5	0.28126	16.0933	135
DATA	1721230960	555701971	27185	0	""	2024-07-17	09:42:40	15523.578	444.78119	1966.8313	40.873	55.0003	29.249	51.1578	0.00297171	10.8345	54.4998	-82	0.28126	16.0933	151
DATA	1721230961	555701971	27189	0	""	2024-07-17	09:42:41	15526.369	445.08884	1965.9156	40.873	55.0003	29.2453	51.1578	0.0030401	10.8347	54.4998	-57.5	0.28126	16.0929	254
DATA	1721230962	555701971	27193	0	""	2024-07-17	09:42:42	15537.167	441.91345	1964.7029	40.8734	55.0003	29.2465	51.1578	0.00298675	10.8329	54.4998	58.25	0.28126	16.0925	113
DATA	1721230963	555701971	27197	0	""	2024-07-17	09:42:43	15534.861	442.90857	1964.7852	40.8734	55.0003	29.2465	51.1578	0.00296068	10.8343	54.4998	14.75	0.28126	16.0921	112
DATA	1721230964	555701971	27201	0	""	2024-07-17	09:42:44	15545.785	442.44147	1969.0133	40.873	55.0003	29.2473	51.1578	0.00301099	10.8335	54.4998	-9.75	0.28126	16.0921	 28
DATA	1721230965	555701971	27205	0	""	2024-07-17	09:42:45	15548.748	444.5697	1964.9292	40.873	55.0001	29.2482	51.1578	0.00302635	10.8339	54.4998	34	0.28126	16.0917	114
DATA	1721230966	555701971	27209	0	""	2024-07-17	09:42:46	15550.571	443.48343	1965.4996	40.8747	55.0001	29.2473	51.1578	0.00296741	10.8338	54.4998	-15.5	0.28126	16.0921	103
DATA	1721230967	555344104	27213	0	""	2024-07-17	09:42:47	15567.271	442.28659	1966.2705	40.8739	55.0001	29.2482	51.1578	0.00301319	10.8326	54.4998	48.25	0.28126	16.0917	 92
DATA	1721230968	555344104	27217	0	""	2024-07-17	09:42:48	15564.489	443.26904	1965.4362	40.873	54.9999	29.2486	51.1576	0.00299539	10.835	54.4998	-57.75	0.28126	16.0953	 96
DATA	1721230969	555344104	27221	0	""	2024-07-17	09:42:49	15569.285	443.45212	1965.5927	40.8734	55.0001	29.2478	51.1576	0.00300658	10.8352	54.4998	-212.75	0.28126	16.0929	191
DATA	1721230970	555344104	27225	0	""	2024-07-17	09:42:50	15566.237	442.88635	1967.1362	40.8722	55.0003	29.2441	51.1576	0.00328531	10.8339	54.4998	-32.5	0.28126	16.0929	 70
DATA	1721230971	555344104	27229	0	""	2024-07-17	09:42:51	15583.453	442.52536	1965.2883	40.8726	55.0003	29.2432	51.1578	0.00297614	10.8335	54.4998	37.25	0.28126	16.0937	 91
DATA	1721230972	555344104	27233	0	""	2024-07-17	09:42:52	15577.506	440.97662	1963.3282	40.8739	55.0003	29.2473	51.1578	0.00301353	10.833	54.4998	-25.75	0.28126	16.0925	 75
DATA	1721230973	555344104	27237	0	""	2024-07-17	09:42:53	15583.345	443.85565	1965.2944	40.8726	55.0003	29.2469	51.1578	0.00297871	10.8337	54.4994	57.25	0.28126	16.0917	114
DATA	1721230974	555002927	27241	0	""	2024-07-17	09:42:54	15590.51	444.88443	1964.369	40.8726	55.0003	29.2445	51.1578	0.00299803	10.8357	54.4994	-23	0.28126	16.0909	147
DATA	1721230975	555002927	27245	0	""	2024-07-17	09:42:55	15600.533	443.52036	1963.9764	40.8726	55.0003	29.2436	51.1578	0.00300539	10.8357	54.4994	-56.75	0.28126	16.0909	134
DATA	1721230976	555002927	27249	0	""	2024-07-17	09:42:56	15601.594	445.5029	1964.9777	40.8734	55.0003	29.2432	51.1578	0.00307993	10.8347	54.4994	61.75	0.28126	16.0909	 63
DATA	1721230977	555002927	27253	0	""	2024-07-17	09:42:57	15604.753	445.95355	1965.0815	40.8726	55.0003	29.2432	51.1578	0.00296565	10.8348	54.4998	-114	0.28126	16.0902	 43
DATA	1721230978	555002927	27257	0	""	2024-07-17	09:42:58	15610.02	440.9007	1965.2819	40.873	55.0003	29.2395	51.1578	0.0029833	10.8357	54.4998	15	0.28126	16.0925	250
DATA	1721230979	555002927	27261	0	""	2024-07-17	09:42:59	15607.959	440.56018	1964.8252	40.8734	55.0003	29.2383	51.1576	0.00300648	10.8338	54.4998	5	0.28126	16.0921	151
DATA	1721230980	555002927	27265	0	""	2024-07-17	09:43:00	15620.684	446.46558	1965.1534	40.8726	55.0003	29.2395	51.1576	0.00302898	10.8338	54.4998	163	0.28126	16.0909	255
DATA	1721230981	555002927	27269	0	""	2024-07-17	09:43:01	15621.1	442.42444	1964.2308	40.873	55.0003	29.2403	51.1578	0.00298316	10.8336	54.4998	-19	0.28126	16.0905	 63
DATA	1721230982	554651975	27273	0	""	2024-07-17	09:43:02	15628.806	441.55057	1965.0428	40.8734	55.0003	29.2403	51.1578	0.00299677	10.8338	54.4998	63	0.28126	16.0913	211
DATA	1721230983	554651975	27277	0	""	2024-07-17	09:43:03	15634.267	446.80115	1964.7347	40.8743	55.0003	29.2391	51.1578	0.00299931	10.8355	54.4998	-61.75	0.28126	16.0913	158
DATA	1721230984	554651975	27281	0	""	2024-07-17	09:43:04	15636.039	444.94165	1965.2866	40.8726	55.0003	29.2403	51.1578	0.0029964	10.834	54.4998	124	0.28126	16.0909	164
DATA	1721230985	554651975	27285	0	""	2024-07-17	09:43:05	15637.632	441.67117	1964.4761	40.8726	55.0003	29.2395	51.1576	0.00300781	10.8325	54.4998	103.25	0.28126	16.0941	141
DATA	1721230986	554651975	27289	0	""	2024-07-17	09:43:06	15645.394	441.19269	1964.7697	40.8722	55.0003	29.2395	51.1578	0.00301994	10.8351	54.4998	11	0.28126	16.0925	230
DATA	1721230987	554651975	27293	0	""	2024-07-17	09:43:07	15642.831	443.30023	1964.7563	40.8739	55.0003	29.2408	51.1574	0.0029941	10.8345	54.4998	14.5	0.28126	16.0925	250
DATA	1721230988	554651975	27297	0	""	2024-07-17	09:43:08	15645.345	441.996	1964.1562	40.8734	55.0001	29.2395	51.1576	0.0030131	10.8342	54.4996	-51.5	0.28126	16.0917	195
DATA	1721230989	554306983	27301	0	""	2024-07-17	09:43:09	15654.185	444.01263	1965.3412	40.8739	55.0001	29.2383	51.1578	0.00302123	10.8337	54.4996	28.25	0.28126	16.0917	 77
DATA	1721230990	554306983	27305	0	""	2024-07-17	09:43:10	15655.957	442.33133	1964.5879	40.8734	55.0001	29.2412	51.1578	0.00299278	10.8331	54.4996	155.5	0.28126	16.0913	 93
DATA	1721230991	554306983	27309	0	""	2024-07-17	09:43:11	15653.659	441.24698	1965.5757	40.8734	55.0001	29.2428	51.1576	0.00352408	10.8346	54.499	49	0.28126	16.0905	161
DATA	1721230992	554306983	27313	0	""	2024-07-17	09:43:12	15663.591	443.48175	1963.8123	40.873	55.0001	29.2428	51.1576	0.00298222	10.8336	54.499	-25.5	0.28126	16.0898	239
DATA	1721230993	554306983	27317	0	""	2024-07-17	09:43:13	15664.179	445.54327	1964.194	40.8734	55.0003	29.2441	51.1578	0.00304009	10.836	54.499	140.25	0.28126	16.089	185
DATA	1721230994	554306983	27321	0	""	2024-07-17	09:43:14	15668.887	445.45221	1964.9271	40.8743	55.0003	29.2465	51.1578	0.0029992	10.8341	54.4992	-138.75	0.28126	16.0898	165
DATA	1721230995	554306983	27325	0	""	2024-07-17	09:43:15	15673.967	444.18701	1964.2837	40.8734	55.0003	29.2436	51.1578	0.00299416	10.8347	54.4996	19.75	0.28126	16.0894	126
DATA	1721230996	554306983	27329	0	""	2024-07-17	09:43:16	15678.068	439.75018	1964.4884	40.8734	55.0003	29.2445	51.1578	0.00309555	10.834	54.4998	-68.5	0.28126	16.0905	 71
DATA	1721230997	553957939	27333	0	""	2024-07-17	09:43:17	15685.607	440.35889	1964.2194	40.8734	55.0003	29.2428	51.1578	0.00298433	10.8341	54.4998	-95.25	0.28126	16.0905	175
DATA	1721230998	553957939	27337	0	""	2024-07-17	09:43:18	15690.634	443.03214	1964.9843	40.8743	55.0003	29.2391	51.1578	0.0030135	10.8349	54.4998	44	0.28126	16.0902	160
DATA	1721230999	553957939	27341	0	""	2024-07-17	09:43:19	15688.548	444.29147	1963.8876	40.8734	55.0003	29.2395	51.1578	0.00299618	10.8347	54.4998	24.75	0.28126	16.0902	155
DATA	1721231000	553957939	27345	0	""	2024-07-17	09:43:20	15695.913	442.16031	1964.0873	40.8747	55.0003	29.2403	51.1578	0.00300292	10.8352	54.4998	21	0.28126	16.0894	175
DATA	1721231001	553957939	27349	0	""	2024-07-17	09:43:21	15700.869	446.03201	1964.6198	40.8739	55.0003	29.2395	51.1578	0.00305206	10.8353	54.4998	61.25	0.28126	16.0902	 82
DATA	1721231002	553957939	27353	0	""	2024-07-17	09:43:22	15706.057	445.85379	1963.8394	40.873	55.0003	29.2416	51.1578	0.00301548	10.8357	54.4998	6.25	0.28126	16.0933	255
DATA	1721231003	553957939	27357	0	""	2024-07-17	09:43:23	15710.772	444.96045	1964.3081	40.873	55.0003	29.2416	51.1578	0.00299562	10.8352	54.4998	69.5	0.28126	16.0921	251
DATA	1721231004	553607940	27361	0	""	2024-07-17	09:43:24	15712.289	445.31769	1963.6481	40.873	55.0003	29.2432	51.1578	0.00303604	10.8338	54.4998	10.5	0.28126	16.0909	223
DATA	1721231005	553607940	27365	0	""	2024-07-17	09:43:25	15721.28	443.15796	1963.4709	40.873	55.0003	29.2428	51.1578	0.00299326	10.8331	54.4998	-77	0.28126	16.0909	145
DATA	1721231006	553607940	27369	0	""	2024-07-17	09:43:26	15709.212	445.32455	1965.1866	40.8739	55.0003	29.2408	51.1578	0.00298939	10.8343	54.4998	-50	0.28126	16.0905	250
DATA	1721231007	553607940	27373	0	""	2024-07-17	09:43:27	15726.599	446.89026	1964.825	40.8734	55.0003	29.2416	51.1578	0.00301232	10.8359	54.4998	-29.25	0.28126	16.0913	 86
DATA	1721231008	553607940	27377	0	""	2024-07-17	09:43:28	15731.184	440.44806	1964.7292	40.8734	55.0003	29.2383	51.1574	0.00301236	10.8339	54.4998	-29.25	0.28126	16.0905	124
DATA	1721231009	553607940	27381	0	""	2024-07-17	09:43:29	15731.666	442.68787	1962.637	40.8734	55.0003	29.2391	51.1578	0.00301056	10.8355	54.4998	133.5	0.28126	16.0913	 37
DATA	1721231010	553607940	27385	0	""	2024-07-17	09:43:30	15741.163	442.63824	1963.781	40.8734	55.0003	29.2399	51.1576	0.00333258	10.8351	54.4998	-10	0.28126	16.0902	163
DATA	1721231011	553607940	27389	0	""	2024-07-17	09:43:31	15731.321	445.95535	1963.5728	40.8734	55.0003	29.2391	51.1578	0.00300517	10.8331	54.4998	-135.5	0.28126	16.0909	115
DATA	1721231012	553257942	27393	0	""	2024-07-17	09:43:32	15751.206	444.09479	1964.9604	40.873	55.0003	29.2371	51.1578	0.00299386	10.8326	54.4998	-21.5	0.28126	16.0898	 42
DATA	1721231013	553257942	27397	0	""	2024-07-17	09:43:33	15743.467	448.87735	1963.9918	40.8743	55.0003	29.2358	51.1578	0.00303076	10.8336	54.4998	-4	0.28126	16.0894	216
DATA	1721231014	553257942	27401	0	""	2024-07-17	09:43:34	15744.193	445.18005	1965.0217	40.8739	55.0003	29.2375	51.1578	0.00302715	10.8339	54.4998	168.5	0.28126	16.0894	 78
DATA	1721231015	553257942	27405	0	""	2024-07-17	09:43:35	15757.036	440.08707	1963.2704	40.8734	55.0003	29.2399	51.1578	0.0030181	10.8348	54.4998	-32.5	0.28126	16.0894	 23
DATA	1721231016	553257942	27409	0	""	2024-07-17	09:43:36	15751.058	448.26224	1964.3907	40.8734	55.0003	29.2412	51.1574	0.00303931	10.8339	54.4998	164.5	0.28126	16.0886	 82
DATA	1721231017	553257942	27413	0	""	2024-07-17	09:43:37	15753.19	440.87967	1964.8416	40.873	55.0003	29.2399	51.1578	0.00299379	10.8358	54.4998	-162.5	0.28126	16.089	 20
DATA	1721231018	553257942	27417	0	""	2024-07-17	09:43:38	15754.427	446.18448	1964.0629	40.8739	55.0003	29.235	51.1574	0.00296484	10.8329	54.4998	85	0.28126	16.0894	174
DATA	1721231019	552908897	27421	0	""	2024-07-17	09:43:39	15759.269	447.44543	1964.6154	40.8739	55.0003	29.2403	51.1576	0.00298494	10.835	54.4998	182.25	0.28126	16.0929	122
DATA	1721231020	552908897	27425	0	""	2024-07-17	09:43:40	15773.01	448.59268	1963.8846	40.8739	55.0003	29.2424	51.1576	0.00302614	10.8346	54.4998	-37	0.28126	16.0905	195
DATA	1721231021	552908897	27429	0	""	2024-07-17	09:43:41	15774.369	441.93933	1963.9824	40.8739	55.0003	29.242	51.1576	0.0030042	10.835	54.4998	-60.75	0.28126	16.0902	241
DATA	1721231022	552908897	27433	0	""	2024-07-17	09:43:42	15769.889	441.82916	1962.6984	40.8739	55.0003	29.242	51.1576	0.00303489	10.8334	54.4998	-19	0.28126	16.0902	217
DATA	1721231023	552908897	27437	0	""	2024-07-17	09:43:43	15766.341	443.42459	1963.2291	40.8734	55.0003	29.242	51.1576	0.00299132	10.8321	54.4998	16.5	0.28126	16.0902	232
DATA	1721231024	552908897	27441	0	""	2024-07-17	09:43:44	15776.73	443.62891	1964.3088	40.8739	55.0003	29.242	51.1573	0.00305064	10.8344	54.4998	-108	0.28126	16.0905	190
DATA	1721231025	552908897	27445	0	""	2024-07-17	09:43:45	15787.803	444.14914	1964.3438	40.8747	55.0003	29.2399	51.1576	0.00318807	10.834	54.4998	-45	0.28126	16.0902	211
DATA	1721231026	552908897	27449	0	""	2024-07-17	09:43:46	15788.715	443.92078	1964.2542	40.8739	55.0003	29.2383	51.1576	0.00299675	10.8345	54.4998	89.5	0.28126	16.0902	 85
DATA	1721231027	552560091	27453	0	""	2024-07-17	09:43:47	15784.794	441.70438	1963.5743	40.8739	55.0003	29.2383	51.1578	0.00302277	10.8327	54.4998	-29	0.28126	16.0898	  3
DATA	1721231028	552560091	27457	0	""	2024-07-17	09:43:48	15791.583	447.11945	1970.2354	40.8747	55.0003	29.2379	51.1578	0.00309498	10.8331	54.4998	-112.25	0.28126	16.0902	187
DATA	1721231029	552560091	27461	0	""	2024-07-17	09:43:49	15795.931	444.72806	1963.2531	40.8734	55.0003	29.2379	51.1578	0.00303595	10.8324	54.4998	11.25	0.28126	16.089	 37
DATA	1721231030	552560091	27465	0	""	2024-07-17	09:43:50	15794.948	446.42523	1964.2944	40.8734	55.0003	29.2358	51.1578	0.00304258	10.8338	54.4998	166.75	0.28126	16.089	 99
DATA	1721231031	552560091	27469	0	""	2024-07-17	09:43:51	15802.492	444.61407	1964.4648	40.8726	55.0003	29.2383	51.1576	0.00305635	10.8329	54.4996	-108	0.28126	16.0886	 27
DATA	1721231032	552560091	27473	0	""	2024-07-17	09:43:52	15798.007	440.63721	1963.8492	40.8726	55.0003	29.2375	51.1578	0.00300563	10.8331	54.4998	-12.25	0.28126	16.0882	111
DATA	1721231033	552560091	27477	0	""	2024-07-17	09:43:53	15809.091	441.53796	1964.0743	40.8726	55.0003	29.2354	51.1576	0.00300652	10.8339	54.4998	34.25	0.28126	16.0866	 80
DATA	1721231034	552206993	27481	0	""	2024-07-17	09:43:54	15806.524	451.11566	1963.5494	40.8734	55.0003	29.2375	51.1576	0.0030578	10.8338	54.4998	131.75	0.28126	16.087	 38
DATA	1721231035	552206993	27485	0	""	2024-07-17	09:43:55	15811.852	451.9064	1964.0812	40.8739	55.0003	29.2395	51.1578	0.00303621	10.8337	54.4998	-32.75	0.28126	16.0882	 82
DATA	1721231036	552206993	27489	0	""	2024-07-17	09:43:56	15811.525	446.59689	1963.3951	40.8739	55.0003	29.2379	51.1578	0.0030438	10.8339	54.4998	4.5	0.28126	16.0921	221
DATA	1721231037	552206993	27493	0	""	2024-07-17	09:43:57	15814.396	447.9295	1963.5569	40.8734	55.0003	29.2371	51.1578	0.00306471	10.8339	54.4998	-27.25	0.28126	16.0898	118
DATA	1721231038	552206993	27497	0	""	2024-07-17	09:43:58	15824.704	443.78345	1964.1207	40.8734	55.0003	29.2379	51.1576	0.00303631	10.8347	54.4998	-22	0.28126	16.0894	248
DATA	1721231039	552206993	27501	0	""	2024-07-17	09:43:59	15822.742	438.3363	1963.4714	40.8739	55.0003	29.2375	51.1576	0.00301546	10.8342	54.4998	-5.75	0.28126	16.0898	 39
DATA	1721231040	552206993	27505	0	""	2024-07-17	09:44:00	15825.759	449.13412	1963.5507	40.8743	55.0003	29.235	51.1578	0.00300411	10.8352	54.4998	-0.75	0.28126	16.0898	  8
DATA	1721231041	552206993	27509	0	""	2024-07-17	09:44:01	15827.002	444.15536	1963.5557	40.8734	55.0003	29.2375	51.1578	0.00309031	10.834	54.4998	88	0.28126	16.0886	135
DATA	1721231042	551862955	27513	0	""	2024-07-17	09:44:02	15827.369	444.27478	1963.6029	40.8739	55.0003	29.2408	51.1576	0.00298452	10.8349	54.4998	33.75	0.28126	16.0894	114
DATA	1721231043	551862955	27517	0	""	2024-07-17	09:44:03	15824.303	447.78006	1963.675	40.8739	55.0003	29.2412	51.1578	0.00332588	10.8339	54.4998	15	0.28126	16.0894	151
DATA	1721231044	551862955	27521	0	""	2024-07-17	09:44:04	15831.627	449.03668	1963.8112	40.8739	55.0003	29.2387	51.1578	0.0030448	10.835	54.4998	-69	0.28126	16.0894	153
DATA	1721231045	551862955	27525	0	""	2024-07-17	09:44:05	15836.182	448.16882	1962.8542	40.8747	55.0003	29.2403	51.1578	0.0030501	10.8338	54.4996	-35	0.28126	16.0898	194
DATA	1721231046	551862955	27529	0	""	2024-07-17	09:44:06	15839.493	440.13577	1963.8477	40.8747	55.0003	29.2383	51.1578	0.00383334	10.8327	54.4998	-40.5	0.28126	16.0894	111
DATA	1721231047	551862955	27533	0	""	2024-07-17	09:44:07	15843.92	444.5675	1963.8939	40.8747	55.0003	29.2387	51.1578	0.0030093	10.8336	54.4994	37.5	0.28126	16.0886	170
DATA	1721231048	551862955	27537	0	""	2024-07-17	09:44:08	15847.541	444.63638	1963.1996	40.8743	55.0003	29.2383	51.1578	0.00304897	10.8324	54.4994	40.25	0.28126	16.0866	113
DATA	1721231049	551513910	27541	0	""	2024-07-17	09:44:09	15842.322	443.13293	1963.7284	40.8743	55.0001	29.2399	51.1578	0.00300618	10.8331	54.4992	-137	0.28126	16.0858	 13
DATA	1721231050	551513910	27545	0	""	2024-07-17	09:44:10	15850.828	445.14267	1963.29	40.8739	54.9999	29.2379	51.1578	0.00302032	10.8334	54.4996	10.75	0.28126	16.0878	254
DATA	1721231051	551513910	27549	0	""	2024-07-17	09:44:11	15858.235	443.58777	1964.276	40.8743	55.0001	29.2395	51.1578	0.00303732	10.8321	54.4998	12	0.28126	16.0878	138
DATA	1721231052	551513910	27553	0	""	2024-07-17	09:44:12	15863.249	445.32278	1963.3951	40.8747	55.0001	29.2395	51.1578	0.00305151	10.8339	54.4998	16.5	0.28126	16.0878	 33
DATA	1721231053	551513910	27557	0	""	2024-07-17	09:44:13	15858.943	445.93777	1963.9435	40.8739	54.9995	29.2383	51.1578	0.00303362	10.8343	54.4998	39.25	0.28126	16.0886	137
DATA	1721231054	551513910	27561	0	""	2024-07-17	09:44:14	15867.322	444.2728	1963.7686	40.8747	54.9999	29.2403	51.1578	0.0030081	10.8318	54.4998	-25.25	0.28126	16.0886	 53
DATA	1721231055	551513910	27565	0	""	2024-07-17	09:44:15	15857.53	448.64529	1962.7856	40.8747	54.9999	29.2383	51.1576	0.00324374	10.8339	54.4998	-51.5	0.28126	16.089	 31
DATA	1721231056	551513910	27569	0	""	2024-07-17	09:44:16	15869.414	446.66803	1963.6295	40.8734	55.0003	29.2375	51.1576	0.00299926	10.8329	54.4998	99.25	0.28126	16.0886	129
